|A JosiBar
|Toda la responsabilidad es de JUAN CARLOS ROJAS, desde ahi empieza la mediocridad....!!!!
|Ahora si lo dejó bien claro, pena ajena xq ese man no siente nada por la camiseta morada
|cual pena ajena chigado q no vez q esla grandeza de el moustro la q lamentablemente esta en tus indignantes manos
|El presidente aplayado es el culpable
|Lamentablemente con Ronald es lo mismo y la realidad no hay equipo
|Me da pena ajena dice carebarro
|Q reconozca q Saprissa  le queda muy grande...empezó el campeonato jugando mucho más lento q el año pasado, es más de lo mismo pero peor !!!
|Cual pena ajena? O mae más ignorante, esa pena es personal y si tuviera vergüenza se iría!!!
|Sí fuera así ya hubiera jalado junto con randall rowe, vergüenza tuvo casas que no nos hizo campeón y jaló será porque tuvo más pelotas que ustedes ?
|Bueno ya es tiempo de que reconozcan que saprisa no es de otro planeta....es tan mortal como mi amada Liga,la diferencia es que reconocemos cuando nos superan....otros no y ahora están en un puro llanto....el campeonato pasado mi Liga llevaba 4 puntos como en 8 fechas....y nos daban x lo peor.....el saprisa lideraba el campeonato...y rajaban como siempre han sido sus seguidores......claro no contaban que existe un equipo donde se juega de verdad....donde se respetan los colores Rojinegros,su escudo,se respeta su identidad y se respeta a su afición....LO SIENTO X UDS.....
|Q jale mejor...
|ya van perdiendo jaja
|Vaya forma de comenzar Saprissa, perdiendo, puffff
|Jajajaja
|Jajajaja ya stan cn el izqierdo las gallinas jajajajaja
|Con el pie derecho??
|Tomen lilas
|Gol de perez 
Tomen lilss
|Están mancos del pie derecho jajajaja... Sarcasmo
|Eso depende de los arbitros !!!!!!!!!!!
|Ah pecadito
|Y se tropezó jajajajaja
|o sea quedaron cojos del pie derecho.
|Vamos monstruo!
Ya que otros están pendientes...
|Mae yo estaba pendiente pero tuve que jalar.  CUANTO QUEDO LA VARA'???
|A poco no sabe, son los primeros en disfrutarlo
|Como que ajena?
|Pena ajena ¡ debería tener un poco de vergüenza un año y no ah hecho nada . RONALD FUERA FUERA FUERA FUERA FUERA
|PUTO .............. DE QUE HABLA SI HASTA LOS MAS GRANDES PASAN ESTAS COSAS VEA LO QUE LE PASO A RIVER O A LA JUVE AH SI SE ME OLVIDABA QUE HASTA AHORITA NOS EMPATAN EN CAMPEONATOS CON MAS AÑOS GATA PUTO !!!!!!!!!!!!!!!!!!!!!!! .l.
|.l.
|jajajajajaja
|Jaja ya salio el libro de historia morado jajaja grandes?!!! Jajaja
|Mae tenga vergüenza propia y renuncie
|Dice mi amigo Luis Leiton q quite a Randal row  para q superé
|Le da pena, jale!.. Y llévese a Rowe
|Para qué dejo ir a Lagos?
|Fuera Ronald !!! Ya!!!!
|Q mal que mal. Que mal el Saprissismo ya cansado d esto.
|Largate ya x favor
|Como es posible que siendo local juegue con 2 contenciones y deje en banca a un buen creativo por no ser de su argolla? Jale con David Guzmán , Manfred y el que estaba en la MLS , que es tan malo que no recuerdo.
|deberia de irse solo y llevarse a sus argollas russel , guzman y grant
|este sinverguenza no conoce eso,,,,yo hace tiempo hubiera jalado
|Ajena?
|Y porque no se va si le da vergüenza y el no es el mediocre entrenador para que les de vergüenza ajena no es em que btiene este caos
|Ajena?, acaso no es él el principal responsable de lo q pasa,  o no entendí o este man está volado
|pena ajena nos da a todos los aficionados que gracias a Dios no somos lilas!
|Es tonto lo que hace el Saprissa. Haciendo contrataciones nuevas y jugando con el mismo equipo perdedor. RONAL GONZALEZ no le sirve al Saprissa
|Pero q es la vara .si el sapissa no tiene delanteros .que mas quieren q haga.los milagros solo Dios los hace .
|Pero Rowe también ya es mucho y a el no lo quitan
|Saprisa necesita buenos delantero es lo mas necesita y correr dos que tres que no son jugadores de equipo grande.
|Escuche que queria a betson a costly y al panameno delantero tejada que paso oh fue pura cuento.
|Exelente
|Empezando como tiene q ser !!!!
|Muy bien El Team!
|Para que para que siempre son los mismos malos regalan los campeonatos de ultimo
|mucha suerte ya q el rival s muy flojo no se xq no les toca desd el principio contra el Leon Saprissa o el mismo Cartago haber si pueden pero vamos haber si tendran nivel x todo el torneo y x igual no solo con los equipos pequeños
|Team
|excelente es el mejor equipo de costa rica, aunq no somos los campeones x cosas de la vida.. pero somos el mejor y vamos a ganar
|Mal es una porqueria , es un equipo local .
|Empezó perdiendo x un error en la zaga uruguay se confió y empezó a caer en errores mas en la defensa y e ahí el resultado de 3x1
|Soy Manudo pero no ay duda q Heredia es un campeón..
|Tipico gana todo el torneo y pierde la final
|Objetivamente regular regalo casi todo l primer tiempo. Y eso q el otro equipo no tiene delantera .soy herediano.
|Muy bien! Muchos cambios en la alineación que demostraron tener todas las condiciones para ser titulares!
|El mejor equipo de centro América desde hace 6 temporadas. Eso les duele a muchos
|Rodolfo Rojas M jajajja q amigo mas vacilon!
|Muy bien el team
|Tanto que critican al Herediano, pero si aquí hubiese un torneo de verdad como en Europa fuésemos implacables como Barcelona, ganamos los dos campeonatos con récord se puntos, pero la mediocridad de la ligafut dice que la liga es mejor, pero para las reglas de la fifa habla por,si solo
|jaja esperen q lleguen con su papa LDA.
|Muy bien. Desde ya luchando x llegar a la final y alcanzar ese bi-Sub-campeonato :-D
|jajaja mal y además cuando Eredia gana sólo allá se celebra a nadie más le importa por vivazos son puro México.
|Por aquí dice un mae que el Herediano es el mejor equipo de centro América desde hace 6 temporadas. Le recuerdo a el compa que si le sumamos una temporada más para que sean 7, la Liga ha sido campeón en 5 y el Herediano en 2 oportunidades para que no se le olviden. También el Herediano ha participado en la Concachampions y si no me equivoco no ha llegado ni a clasificar a la otra fase y hoy la Liga esta disputando las instancias finales.
|En el futbol no existen las cosas de la vida. Se gana y se pierde y ustedes PERDIERON!!! LIga Deportiva Alajuelense CAMPEON NACIONAL!!!! Pero si le admito que son el mejor.... de los equipos pequeños!!
|disfruten estos 6 meses xq fue la ultima vez q ganaron en penales es suerte eso es todo bien no nos pudieron ganar lo aguantaron hasta llegar a penales asi q eso no es ganar cmo un verdadero campeon viva herediaaaa!!
|Todo un SUB CAMPEÓN
|Empezó flojo en el primer tiempo,en el segundo mejoro mucho con la entrada de josimar, muy bien cordero!!!
|Ya arreglaron la pelada ja ja
|Abriendo de visita en casa y al cierre de torneo en casa. Asi o mas ayuda de ligafut.
|Hoy voy al estadio a ver al Campeon Nacional.
|Siaa tonto no ha empezado el torneo y ya están LAGRIMIANDO  las terceronas........
|Alguien sabe en cuanto esta la entrada hoy?
|Deje de llorar
|Carlos.  Deje de llorar y dejese de pendejadas.  Usted debe ser siguidor del Depresivo Darrissa!
|Ahora si estamos hablando, ALLI ALLI, ALLI ESTA EL CAMPEOOOOOOÓN?
|Ligays y florecitas pendientes del Sapri apoyando a PZ
|Solo boca y ninguno conose de futbol en realidad.  Aqui en CR solo hay 2 equipos grandes. LA LIGA Y  TODOS LOS DEMAS.
|Todos gritando Fuera Ronald! asco de afición la de Saprissa..
|Jjjjj q llorada se pegó gabriel badilla
|los de la agonia agonizaron con la factura en la mano
|campeon de papel agonico
|Octaeliminados
|aparece una gata donde no la llaman
|Y con que equipo...con Donny Grant, Juan diego Madrigal, Manfred Russell, Ariel Rodriguez, Josue Martinez y lo mejor de todos a David Guzman????....asi o mas motivante???
|Muy brasileño el de arriba jajaja
|Ojala k convensan desde el principio para k al final kden eliminados!!!buajaaaaaaaaaaaa 
|Jajaja como todos los campeonatos pasados . Y jamás llegarán a una final
|Hablan y todavia no superan a SAPRISSA. Como que la Liga nunca ha tenido una racha mala. Y fue de 5 años.
|los liguistas rezando xq Heredia llegue a la final
|MierdaS OCTAELIMINADOS
|No,mejor q llegue darrissa...mas fácil!!!
|Y xk lila es que si ustds llegan
|Desteñidos lilas desde hoy comienza su ruta al octafracaso
|Pierden y eliminados
|Va a ser lo mismo que el campeonato pasado, saprissa llega y llega pero no mete goles, no tiene con que
|XD
|jajaja el mejor insulto que pueden decir un color que mente
|Al que llegue le ganamos.
|Morado hasta la muerte mi color nunca destiñe prefiero tener una racha de tres años a no ser un culiado engañado
|Cambian de Colores y escudos jajaja amarillo patito y azul jajaja sin identidad jajaja .l. 
|Pierden
|Eso dicen  siempre y a medio campeonato dicen q estan en restruturacion
|Como siempre ganan 3 al hilo y se quedan en el camino
|Sin delanteros...
Pero bueno siempre te apoyare en las buenas y malas no como otros que sólo llenan estadios cuando Saprissa va a visitarlos o en las semis
|Ni con ayuda de los saprialbitros
|Claro que si &quot;ESTE ES EL AÑO DEL SAPRISSA&quot;
?OCTAELIMINADOS?
|Bla bla bla bla
|Para Luis Esteban... Ya llevan 4 años de racha de lo recuerdo...
|sigan así, perdiendo partidos
|jajajajajajjajajajjaja que verguenza por dios,,,,FUERA RONAL ¡¡¡¡¡
|Jajajajajaja
|El ridículo del siglo
|Convencio ?
|Vulgares.com
|a quien... a mi no me convencen.
|Fuera el Moradito Y todo el Cuerpo Tecnico
|A luis Luis Esteban Chacon Torres no se en que mundo vive es un Heptaeliminado envenenado.
|A sapri lo que da es lástima  perdedores
|convencer a quien????
|la pena no es ajena, acaso el no es parte de los responsables? no me venga con ese cuento y haga algo al respecto
|Ronal gonzales es una gran persona no tiene la culpa qe esa dirigencia y esos jugadores ya no juegan con amor ala camisa y no son un grupo unido cm lo dijo luis diego cordero no hay union solo puñales plata no lo es todo juan carlos rojas loqe vale es el amor ala camisa humildad y ser unidos x lo tanto soy morado pero con ese equipo jamas lo va a lograr grax.. (y)
|Pena propia deberia sentir si de verdad tuviera pena se iria por voluntad propia
|El problema es q no se puede defender lo indefendible , si mete las manos al fuego x un preparador físico q no sirve, y a jugadores q fueron del proseso de sub 20 y de la sele, cm Josué Martínez , David Guzmán y otros más q de verdad no sirven para los propósitos del equipo entonces te vas a quemar, y peor la dirigencia, q se olvidó de los procesos de ligas menores antes se sacaban por lo menos 5 jugadores x año y con esta gente sólo gastan plata en puros paquetes!!!!
|Tecnico sin caracter y directiva chupa dedos
|La solucion la tenemos pero juan carlos rojas no tiene caracter. SAQUEN AL CUERPO TECNICO!!!!!
|que se largue ese maldito
|ajena??? porque acaso no sos el entrenador idiota?
|Sin duda eso es justo: pena propia.
|Ésta es la dura realidad del equipo morado en los últimos años  hinchas llenos de tristeza de cólera, de dolor, de amargura y de desconfianza por la mala gestión administrativa de los directivos, las malas contrataciones y un sin fin de errores que hacen que el panorama de la Institución Morada se oscurezca para las pretensiones de lograr un cetro nacional. Una gran parte de los seguidores piden la salida de los directivos haciéndolos responsables de la situación que vive el equipo en este presente tan triste, la hinchada se cansó de tantos golpes recibidos pese a todo  siempre ha estado ahí apoyando y alentando desde las gradas del Ricardo Saprissa al cuadro morado. Atrás quedo el equipo de primer nivel que lo ganaba todo hoy un equipo de tercera categoría por esos errores que se siguen cometiendo. Mientras en la Liga Deportiva Alajuelense y en el Club Sport Herediano se refuerzan con los mejores jugadores del país conformando excelentes planillas, en el  Saprissa más de la mitad de los jugadores que se quedan no reúnen las condiciones necesarias para estar ahí y los mantienen. Se cansan entrenando pero son incansables festejando por las noches, se fastidian por entrenar en las primeras horas de la mañana pero firman jugosos contratos por venir al Saprissa y juegan poco o no rinden o pasan suspendidos o “lesionados”. Hay jugadores a los que todo les fastidia pero sonríen de oreja a oreja cada mes al recibir jugosos cheques de millones de pesos. En Saprissa  hay jugadores que no dan la talla que prefieren quedarse calladitos una temporada y sin jugar pero recibiendo la plata cada 30 días y a Diego Madrigal jugador de categoría de exportación  lo echan como a un  perro como se lo hicieron a Armando Alonso y a muchos más. Esos son los errores que cometen los directivos  y que le duelen a la afición. Hay un jugador en el equipo morado al que le han pagado millones de pesos mensuales por cada uno de los 12 meses que ha estado “lesionado” a ese mismo jugador que es muy bueno pero que juega a ratos le faltan meses de contrato que le van a dejar muchos milloncitos más y nadie le cuestiona su trabajo que demuestre lo que él es. En  Saprissa hay jugadores que quieren que les paguen cifras millonarias pero que le ponen condiciones a todo el nombre del técnico a los entrenamientos a los horarios y hasta escogen partidos, todo facilito. Ya es hora de que Ronald González haga una limpia de jugadores y lleve jugadores profesionales de experiencia que lo cuestionen también a él cuando cometa algún error a la hora de parar el equipo o a la hora de hacer los cambios, jugadores que trabajen profesionalmente el que no califique porque no tiene las condiciones  tendrá que irse. Ver quiénes pueden y no quieren y ver quienes quieren y no pueden y escoger quienes salen,  quiénes siguen  y quienes llegan de lo contrario a este equipo le va a ser muy difícil ser campeón. Indignante e irónico es ve salir al mejor jugador de Saprissa Diego Madrigal porque no se le valoró como a otros mimados y ver como se quedan jugadores que nada tienen que hacer en el equipo. Yo quería quedarme dijo Diego pero al final ellos los directivos no hicieron un poco más para retenerme me voy dolido de Saprissa. Interesante es ver que del Saprissa salen los jugadores buenos y se quedan los malos y si observamos las planillas del Campeón y Subcampeón Nacional con los jugadores que cuentan y los comparamos con los del Saprissa apague y vámonos no hay comparación nuevamente el fracaso nos espera. Hace cerca de tres o cuatro años que Saprissa no cuenta con un buen portero, con un par de defensas centrales fuertes de respeto, un lateral izquierdo de clase, un contención  bueno de marca que le ayude a Tejeda, dos delanteros de verdad de peso, esos de sangre fría que cuando estén frente al marco definan con seguridad y con categoría y otro que juegue por las bandas pero la  directiva no hace nada para conseguirlos llevan jugadores del montón al Glorioso Equipo Morado donde solo tienen que llegar los grandes los que califiquen para estar ahí. Siento que mientras los directivos no terminen con ese club de amigos de Saprissa y sean ellos mismos los que contraten a los mejores jugadores de país y extranjeros de verdad, Saprissa seguirá peleándose el tercero y cuarto puesto con el Cartaginés y quién quita sino el cuarto y el quito lugar del campeonato.
